Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID,AVG
Harold Castro,27,1698,Maj-AL,Detroit,106,339,315,35,89,13,1,3,37,14,0,72,1,4,5,7,1,1,0.283,0.31,0.359,0.669,605612,0.283
Jason Castro,34,1672,Maj-AL,Houston,72,188,156,24,37,7,0,9,23,27,1,56,3,2,0,4,0,0,0.237,0.36,0.455,0.815,488771,0.237
Rodolfo Castro,22,1741,Maj-NL,Pittsburgh,31,93,86,9,17,2,0,5,8,6,0,27,1,0,0,4,0,0,0.198,0.258,0.395,0.653,666801,0.198
Starlin Castro,31,1782,Maj-NL,Washington,87,346,315,25,89,20,0,3,38,26,1,62,0,0,4,6,0,1,0.283,0.333,0.375,0.708,516770,0.283
Willi Castro,24,1698,Maj-AL,Detroit,125,450,413,56,91,15,6,9,38,23,1,109,8,3,3,5,9,4,0.22,0.273,0.351,0.624,650489,0.22
Jake Cave,28,1699,Maj-AL,Minnesota,76,178,164,14,31,6,1,3,13,10,0,62,3,1,0,0,1,1,0.189,0.249,0.293,0.541,595909,0.189
Dylan Cease,25,1754,Maj-AL,Chicago,3,8,8,1,3,1,0,0,0,0,0,3,0,0,0,1,0,0,0.375,0.375,0.5,0.875,656302,0.375
Gilberto Celestino,22,1766,Maj-AL,Minnesota,23,62,59,7,8,3,0,2,3,3,0,14,0,0,0,2,0,0,0.136,0.177,0.288,0.466,665482,0.136
Jhoulys Chac\xc3\xadn,33,1804,Maj-NL,Colorado,5,7,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.0,0.0,0.0,468504,0.0
Yu Chang,25,1698,Maj-AL,Cleveland,89,251,237,32,54,14,3,9,39,11,0,69,2,0,1,4,1,0,0.228,0.267,0.426,0.693,644374,0.228
Matt Chapman,28,1699,Maj-AL,Oakland,151,622,529,75,111,15,3,27,72,80,0,202,4,0,9,6,3,2,0.21,0.314,0.403,0.716,656305,0.21
Tyler Chatwood,31,1744,Maj-NL,San Francisco,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,543022,0.0
Jesse Chavez,37,1710,Maj-NL,Atlanta,3,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,445926,0.0
Michael Chavis,25,1698,"Maj-AL,Maj-NL","Boston,Pittsburgh",43,124,121,16,30,7,1,3,11,1,0,42,1,0,1,4,1,2,0.248,0.258,0.397,0.655,656308,0.248
Robinson Chirinos,37,1709,Maj-NL,Chicago,44,112,97,13,22,5,1,5,15,9,0,36,5,1,0,2,0,0,0.227,0.324,0.454,0.778,455139,0.227
Jazz Chisholm Jr.,23,1698,Maj-NL,Miami,124,507,464,70,115,20,4,18,53,34,0,145,4,2,3,3,23,8,0.248,0.303,0.425,0.728,665862,0.248
Jiman Choi,30,1690,Maj-AL,Tampa Bay,86,312,265,37,61,14,0,12,46,45,0,89,2,0,0,5,0,0,0.23,0.346,0.419,0.765,596847,0.23
Adam Cimber,30,1819,Maj-NL,Miami,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,643256,0.0
Nick Ciuffo,26,1699,Maj-AL,Baltimore,2,6,5,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.2,0.333,0.4,0.733,624419,0.2
Aaron Civale,26,1802,Maj-AL,Cleveland,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.5,0.0,0.5,650644,0.0
Taylor Clarke,28,1854,Maj-NL,Arizona,3,3,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.333,0.333,0.333,0.667,664199,0.333
Sam Clay,28,1766,Maj-NL,Washington,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,621348,0.0
Garrett Cleavinger,27,1783,Maj-NL,Los Angeles,3,3,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.5,0.5,1.0,1.5,664076,0.5
Ernie Clement,25,1708,Maj-AL,Cleveland,40,133,121,16,28,4,0,3,9,7,0,19,2,3,0,3,0,1,0.231,0.285,0.339,0.623,676391,0.231
Alex Cobb,33,1811,Maj-AL,Los Angeles,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,502171,0.0
Zack Collins,26,1698,Maj-AL,Chicago,78,231,195,25,41,13,0,4,26,34,1,69,1,1,0,4,1,1,0.21,0.33,0.338,0.669,641470,0.21
Michael Conforto,28,1698,Maj-NL,New York,125,479,406,52,94,20,0,14,55,59,3,104,12,0,2,14,1,0,0.232,0.344,0.384,0.729,624424,0.232
William Contreras,23,1689,Maj-NL,Atlanta,53,186,164,19,35,4,1,8,23,19,1,54,2,0,1,3,0,0,0.213,0.301,0.396,0.697,661388,0.213
Willson Contreras,29,1699,Maj-NL,Chicago,128,483,413,61,98,20,0,21,57,52,1,138,14,0,4,11,5,4,0.237,0.34,0.438,0.778,575929,0.237
Sam Coonrod,28,1731,Maj-NL,Philadelphia,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,656322,0.0
Garrett Cooper,30,1775,Maj-NL,Miami,71,250,215,30,61,10,1,9,33,30,0,68,4,0,1,6,1,1,0.284,0.38,0.465,0.845,643265,0.284
Patrick Corbin,31,1703,Maj-NL,Washington,28,63,53,1,7,0,0,0,0,3,0,24,0,7,0,0,0,0,0.132,0.179,0.132,0.311,571578,0.132
Franchy Cordero,26,1725,Maj-AL,Boston,48,136,127,12,24,6,0,1,9,8,0,51,0,1,0,1,1,1,0.189,0.237,0.26,0.497,614173,0.189
Carlos Correa,26,1668,Maj-AL,Houston,164,708,615,114,172,38,1,27,101,81,3,129,6,0,6,18,0,0,0.28,0.366,0.476,0.842,621043,0.28
Nestor Cortes,26,1763,Maj-AL,New York,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,641482,0.0
Danny Coulombe,31,1710,Maj-AL,Minnesota,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,543056,0.0
Will Craig,26,1822,Maj-NL,Pittsburgh,18,65,60,5,13,2,0,1,3,5,1,22,0,0,0,1,0,0,0.217,0.277,0.3,0.577,643269,0.217
Brandon Crawford,34,1687,Maj-NL,San Francisco,143,569,503,81,149,31,3,25,92,56,6,109,5,0,5,8,11,3,0.296,0.369,0.519,0.888,543063,0.296
J.P. Crawford,26,1698,Maj-AL,Seattle,160,687,619,89,169,37,0,9,54,58,1,114,5,1,4,10,3,6,0.273,0.338,0.376,0.715,641487,0.273
Nabil Crismatt,26,1715,Maj-NL,San Diego,9,11,10,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0.0,0.0,0.0,0.0,622503,0.0
C.J. Cron,31,1698,Maj-NL,Colorado,142,547,470,70,132,31,1,28,92,60,3,117,13,0,4,11,1,0,0.281,0.375,0.53,0.905,543068,0.281
Jake Cronenworth,27,1698,Maj-NL,San Diego,152,643,567,94,151,33,7,21,71,55,6,90,10,3,3,8,4,3,0.266,0.34,0.46,0.8,630105,0.266
Hans Crouse,22,1699,Maj-NL,Philadelphia,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,668968,0.0
Wil Crowe,26,1700,Maj-NL,Pittsburgh,25,41,35,2,2,1,0,0,0,1,0,14,1,4,0,0,0,0,0.057,0.108,0.086,0.194,640444,0.057
Nelson Cruz,40,1690,Maj-AL,"Minnesota,Tampa Bay",144,602,530,81,139,21,1,33,87,52,10,131,7,0,9,14,3,0,0.262,0.331,0.492,0.824,443558,0.262
Oneil Cruz,22,1698,Maj-NL,Pittsburgh,2,9,9,2,3,0,0,1,3,0,0,4,0,0,0,0,0,0,0.333,0.333,0.667,1.0,665833,0.333
Johnny Cueto,35,1701,Maj-NL,San Francisco,20,37,29,1,2,0,0,0,0,3,0,9,0,5,0,0,1,0,0.069,0.156,0.069,0.225,456501,0.069
Charlie Culberson,32,1699,Maj-AL,Texas,90,271,247,23,60,15,2,5,22,17,1,64,2,4,1,3,7,1,0.243,0.296,0.381,0.676,518586,0.243
John Curtiss,28,1771,Maj-NL,Miami,6,5,5,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,595928,0.0
Travis d\'Arnaud,32,1668,Maj-NL,Atlanta,76,290,264,28,59,15,0,9,29,23,0,76,2,0,1,11,0,0,0.223,0.29,0.383,0.672,518595,0.223
David Dahl,27,1761,Maj-AL,Texas,63,220,205,19,43,11,0,4,18,10,0,59,1,1,3,3,2,1,0.21,0.247,0.322,0.569,621311,0.21
Bobby Dalbec,26,1679,Maj-AL,Boston,139,465,429,50,100,21,5,25,78,28,1,161,7,0,1,4,2,0,0.233,0.29,0.48,0.771,666915,0.233
Yu Darvish,34,1703,Maj-NL,San Diego,28,55,53,2,5,2,0,0,1,0,0,25,1,1,0,2,0,0,0.094,0.111,0.132,0.243,506433,0.094
Tucker Davidson,25,1670,Maj-NL,Atlanta,4,7,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,656353,0.0
Zach Davies,28,1714,Maj-NL,Chicago,28,44,34,2,6,0,0,0,2,0,0,8,0,10,0,0,0,0,0.176,0.176,0.176,0.353,605200,0.176
Austin Davis,28,1699,Maj-AL,Boston,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1.0,,,656354,
J.D. Davis,28,1709,Maj-NL,New York,73,211,179,18,51,12,0,5,23,24,1,68,6,0,2,4,1,0,0.285,0.384,0.436,0.82,605204,0.285
Jaylin Davis,26,1788,Maj-NL,San Francisco,5,9,9,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.111,0.111,0.222,0.333,664041,0.111
Jonathan Davis,29,1738,Maj-AL,"New York,Toronto",64,103,87,20,11,1,0,1,4,12,0,26,3,0,1,1,4,1,0.126,0.252,0.172,0.425,641505,0.126
Khris Davis,33,1698,Maj-AL,"Oakland,Texas",42,114,102,11,21,5,1,3,10,10,0,31,0,0,2,2,0,0,0.206,0.272,0.363,0.635,501981,0.206
Taylor Davis,31,1704,Maj-NL,Pittsburgh,2,6,5,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4,0.5,0.4,0.9,543089,0.4
Ronnie Dawson,26,1866,Maj-AL,Houston,3,6,5,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.2,0.333,0.2,0.533,669008,0.2
Yonathan Daza,27,1698,Maj-NL,Colorado,107,331,301,26,85,12,2,2,30,21,0,60,2,6,1,9,2,1,0.282,0.332,0.355,0.688,602074,0.282
Alex De Goti,26,1866,Maj-AL,Houston,2,7,6,2,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0.333,0.429,0.333,0.762,621008,0.333
Chase De Jong,27,1774,Maj-NL,Pittsburgh,10,15,12,1,1,1,0,0,0,0,0,5,0,3,0,0,0,0,0.083,0.083,0.167,0.25,608328,0.083
Bryan De La Cruz,24,1698,Maj-NL,Miami,58,219,199,17,59,7,2,5,19,18,1,53,1,0,1,8,1,1,0.296,0.356,0.427,0.783,650559,0.296
Jos\xc3\xa9 De Le\xc3\xb3n,28,1850,Maj-NL,Cincinnati,4,5,4,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0.25,0.25,0.25,0.5,592254,0.25
Austin Dean,27,1742,Maj-NL,St. Louis,22,38,30,5,7,2,0,1,7,6,0,11,0,0,2,0,0,0,0.233,0.342,0.4,0.742,621573,0.233
Jacob deGrom,33,1786,Maj-NL,New York,15,33,33,4,12,1,0,0,6,0,0,9,0,0,0,0,0,0,0.364,0.364,0.394,0.758,594798,0.364
Greg Deichmann,26,1698,Maj-NL,Chicago,14,31,30,0,4,0,0,0,1,1,0,14,0,0,0,0,0,0,0.133,0.161,0.133,0.295,656364,0.133
Paul DeJong,27,1695,Maj-NL,St. Louis,114,403,357,44,70,10,1,19,45,35,0,104,9,0,2,6,4,1,0.196,0.283,0.389,0.672,657557,0.196
Anthony DeSclafani,31,1700,Maj-NL,San Francisco,30,62,51,2,2,1,0,0,1,4,0,33,0,7,0,0,0,0,0.039,0.109,0.059,0.168,543101,0.039
Delino DeShields,28,1698,Maj-NL,Cincinnati,25,58,47,4,12,5,0,1,6,9,0,11,0,2,0,0,2,1,0.255,0.375,0.426,0.801,592261,0.255
Reid Detmers,21,1754,Maj-AL,Los Angeles,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.5,0.0,0.5,672282,0.0
Ross Detwiler,35,1791,Maj-NL,Miami,3,3,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.333,0.333,0.333,0.667,446321,0.333
Jos\xc3\xa9 Devers,21,1810,Maj-NL,Miami,21,46,41,7,10,3,0,0,5,3,0,11,1,0,1,0,0,0,0.244,0.304,0.317,0.621,672701,0.244
Rafael Devers,24,1679,Maj-AL,Boston,167,715,635,112,178,37,1,43,125,69,7,151,7,0,4,13,5,5,0.28,0.355,0.545,0.9,646240,0.28
Aledmys D\xc3\xadaz,30,1668,Maj-AL,Houston,91,326,300,28,77,19,0,8,45,17,3,65,9,0,0,7,0,1,0.257,0.316,0.4,0.716,649557,0.257
Elias D\xc3\xadaz,30,1700,Maj-NL,Colorado,106,371,338,52,83,18,1,18,44,30,1,60,2,0,1,15,0,0,0.246,0.31,0.464,0.774,553869,0.246
Isan D\xc3\xadaz,25,1716,Maj-NL,Miami,89,278,238,25,46,9,0,4,17,34,6,73,1,1,3,2,1,1,0.193,0.293,0.282,0.575,656371,0.193
Lewin D\xc3\xadaz,24,1698,Maj-NL,Miami,40,128,122,16,25,4,1,8,13,6,1,33,0,0,0,1,0,0,0.205,0.242,0.451,0.693,650331,0.205
Miguel D\xc3\xadaz,26,1784,Maj-NL,San Diego,3,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,622766,0.0
Yandy D\xc3\xadaz,29,1690,Maj-AL,Tampa Bay,138,557,480,63,122,20,1,13,66,70,4,87,3,0,4,11,1,1,0.254,0.35,0.381,0.731,650490,0.254
Yennsy D\xc3\xadaz,24,1766,Maj-NL,New York,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,660546,0.0
Alex Dickerson,31,1687,Maj-NL,San Francisco,115,316,287,37,66,10,2,13,38,23,1,79,6,0,0,7,1,0,0.23,0.301,0.415,0.715,543105,0.23
Corey Dickerson,32,1698,"Maj-AL,Maj-NL","Miami,Toronto",109,365,336,43,91,18,5,6,29,25,1,68,3,0,1,8,6,5,0.271,0.326,0.408,0.734,572816,0.271
Jake Diekman,34,1872,Maj-AL,Oakland,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,518617,0.0
Wilmer Difo,29,1698,Maj-NL,Pittsburgh,115,240,219,25,59,7,3,4,24,20,0,54,0,0,1,2,1,0,0.269,0.329,0.384,0.713,594694,0.269
Josh Donaldson,35,1698,Maj-AL,Minnesota,135,543,457,73,113,26,0,26,72,74,2,114,4,0,8,22,0,0,0.247,0.352,0.475,0.827,518626,0.247
Ryan Dorow,25,1731,Maj-AL,Texas,3,7,6,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0.0,0.143,0.0,0.143,676900,0.0
Hunter Dozier,29,1698,Maj-AL,Kansas City,144,543,487,55,105,27,6,16,54,43,0,154,7,0,6,12,5,4,0.216,0.285,0.394,0.68,641531,0.216
Brandon Drury,28,1733,Maj-NL,New York,51,88,84,7,23,5,0,4,14,3,0,22,1,0,0,3,0,0,0.274,0.307,0.476,0.783,592273,0.274
Mauricio Dub\xc3\xb3n,26,1719,Maj-NL,San Francisco,74,187,175,20,42,9,0,5,22,9,2,41,1,0,2,5,2,1,0.24,0.278,0.377,0.655,643289,0.24
Matt Duffy,30,1698,Maj-NL,Chicago,97,322,289,45,83,12,0,5,30,25,0,63,7,0,1,16,8,1,0.287,0.357,0.381,0.738,622110,0.287
Steven Duggar,27,1689,Maj-NL,San Francisco,109,301,271,45,69,14,5,8,35,28,3,90,2,0,0,4,7,0,0.255,0.329,0.432,0.761,621453,0.255
Justin Dunn,25,1831,Maj-AL,Seattle,2,3,3,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0.333,0.333,0.667,1.0,643290,0.333
Dane Dunning,26,1810,Maj-AL,Texas,2,4,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.333,0.333,0.333,0.667,641540,0.333
Jon Duplantier,26,1820,Maj-NL,Arizona,2,3,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0.0,0.333,0.0,0.333,641541,0.0
Jarren Duran,24,1730,Maj-AL,Boston,33,112,107,17,23,3,2,2,10,4,0,40,0,0,1,1,2,1,0.215,0.241,0.336,0.578,680776,0.215
Adam Duvall,32,1668,Maj-NL,"Atlanta,Miami",161,619,572,71,130,17,3,41,123,38,2,190,5,0,4,7,5,0,0.227,0.279,0.483,0.762,594807,0.227
Jarrod Dyson,36,1699,Maj-AL,"Kansas City,Toronto",102,149,135,17,28,7,2,0,10,10,0,33,0,3,1,1,10,5,0.207,0.26,0.289,0.549,502481,0.207
Adam Eaton,32,1748,Maj-AL,"Chicago,Los Angeles",83,288,254,38,51,10,2,6,30,22,0,71,7,4,1,6,3,0,0.201,0.282,0.327,0.608,594809,0.201
Tommy Edman,26,1695,Maj-NL,St. Louis,160,696,646,92,171,41,3,11,56,38,1,96,6,2,4,4,32,5,0.265,0.31,0.389,0.698,669242,0.265
Scott Effross,27,1720,Maj-NL,Chicago,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,0.0,,,664123,
Zach Eflin,27,1777,Maj-NL,Philadelphia,17,37,29,1,0,0,0,0,1,1,0,15,1,6,0,0,0,0,0.0,0.065,0.0,0.065,621107,0.0
Jerad Eickhoff,30,1766,Maj-NL,New York,6,8,5,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0.4,0.4,0.4,0.8,595191,0.4
Seth Elledge,25,1819,Maj-NL,St. Louis,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,676220,0.0
Chris Ellis,28,1710,Maj-AL,Baltimore,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,595939,
Drew Ellis,25,1727,Maj-NL,Arizona,28,83,69,10,9,2,0,1,5,10,1,27,4,0,0,1,0,0,0.13,0.277,0.203,0.48,656403,0.13
Adam Engel,29,1689,Maj-AL,Chicago,42,147,130,21,31,9,0,7,18,11,0,32,5,0,1,4,7,1,0.238,0.32,0.469,0.789,641553,0.238
Nathan Eovaldi,31,1832,Maj-AL,Boston,1,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.333,0.0,0.333,543135,0.0
Alcides Escobar,34,1698,Maj-NL,Washington,75,349,319,53,92,21,2,4,28,17,0,56,9,2,2,2,3,0,0.288,0.34,0.404,0.744,444876,0.288
Eduardo Escobar,32,1689,Maj-NL,"Arizona,Milwaukee",150,609,559,77,142,27,5,28,90,48,1,129,1,0,1,3,1,0,0.254,0.314,0.47,0.784,500871,0.254
Thomas Eshelman,27,1710,Maj-AL,Baltimore,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,664045,0.0
Santiago Espinal,26,1698,Maj-AL,Toronto,92,246,222,32,69,13,1,2,17,22,0,30,1,1,0,4,6,1,0.311,0.376,0.405,0.781,669289,0.311
Paolo Espino,34,1702,Maj-NL,Washington,21,33,30,2,5,0,0,0,0,0,0,15,0,3,0,0,0,0,0.167,0.167,0.167,0.333,502179,0.167
Thairo Estrada,25,1701,Maj-NL,San Francisco,52,132,121,19,33,4,0,7,22,9,1,23,2,0,0,2,1,0,0.273,0.333,0.479,0.813,642731,0.273
Phillip Evans,28,1726,Maj-NL,Pittsburgh,76,247,214,23,44,5,0,5,16,28,1,53,5,0,0,3,1,0,0.206,0.312,0.299,0.611,595943,0.206
Stuart Fairchild,25,1727,Maj-NL,Arizona,11,17,15,3,2,1,0,0,2,1,0,3,1,0,0,1,0,0,0.133,0.235,0.2,0.435,656413,0.133
Bailey Falter,24,1698,Maj-NL,Philadelphia,4,5,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,663559,0.0
Johneshwy Fargas,26,1699,Maj-NL,"Chicago,New York",22,54,52,4,13,3,2,0,5,1,0,15,0,1,0,2,1,2,0.25,0.264,0.385,0.649,641561,0.25
Jake Faria,27,1785,Maj-NL,Arizona,3,3,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.333,0.333,0.667,1.0,607188,0.333
Kyle Farmer,30,1702,Maj-NL,Cincinnati,147,529,483,60,127,22,2,16,63,22,1,97,18,1,5,16,2,3,0.263,0.316,0.416,0.732,571657,0.263
Erick Fedde,28,1706,Maj-NL,Washington,25,43,36,0,0,0,0,0,1,1,0,14,0,5,1,0,0,0,0.0,0.026,0.0,0.026,607200,0.0
Mario Feliciano,22,1853,Maj-NL,Milwaukee,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1.0,,,666128,
Ryan Feltner,24,1719,Maj-NL,Colorado,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,663372,0.0
Junior Fern\xc3\xa1ndez,24,1821,Maj-NL,St. Louis,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,658551,0.0
Derek Fisher,27,1802,Maj-NL,Milwaukee,4,8,8,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0.25,0.25,0.5,0.75,605233,0.25
Jack Flaherty,25,1744,Maj-NL,St. Louis,11,26,17,2,2,0,0,1,3,5,0,7,0,3,1,0,0,0,0.118,0.304,0.294,0.598,656427,0.118
Josh Fleming,25,1776,Maj-AL,Tampa Bay,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,676596,0.0
David Fletcher,27,1698,Maj-AL,Los Angeles,157,665,626,74,164,27,3,2,47,31,1,60,1,6,1,10,15,3,0.262,0.297,0.324,0.622,664058,0.262
Chris Flexen,26,1726,Maj-AL,Seattle,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,623167,0.0
Wilmer Flores,29,1687,Maj-NL,San Francisco,143,449,401,58,103,16,1,18,53,42,0,58,3,0,3,11,1,0,0.257,0.33,0.436,0.766,527038,0.257
Estevan Florial,23,1710,Maj-AL,New York,11,25,20,3,6,2,0,1,2,5,0,6,0,0,0,0,1,0,0.3,0.44,0.55,0.99,664314,0.3
Mike Foltynewicz,29,1812,Maj-AL,Texas,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,592314,0.0
Mike Ford,28,1822,Maj-AL,New York,22,72,60,6,8,0,0,3,5,11,1,23,1,0,0,1,0,0,0.133,0.278,0.283,0.561,645801,0.133
Nick Fortes,24,1698,Maj-NL,Miami,14,34,31,6,9,0,0,4,7,3,0,8,0,0,0,1,1,0,0.29,0.353,0.677,1.03,663743,0.29
Dexter Fowler,35,1875,Maj-AL,Los Angeles,7,21,20,3,5,0,0,0,1,1,0,6,0,0,0,0,1,0,0.25,0.286,0.25,0.536,451594,0.25
Dustin Fowler,26,1863,Maj-NL,Pittsburgh,18,46,41,3,7,1,0,0,2,3,0,20,1,0,1,0,1,0,0.171,0.239,0.195,0.434,641583,0.171
Jake Fraley,26,1698,Maj-AL,Seattle,78,265,214,27,45,7,0,9,36,46,1,71,2,1,2,3,10,2,0.21,0.352,0.369,0.721,641584,0.21
Ty France,26,1698,Maj-AL,Seattle,152,650,571,85,166,32,1,18,73,46,1,106,27,0,6,13,0,0,0.291,0.368,0.445,0.813,664034,0.291
Maikel Franco,28,1740,Maj-AL,Baltimore,104,403,377,31,79,22,0,11,47,20,0,67,3,0,3,12,0,0,0.21,0.253,0.355,0.609,596748,0.21
Wander Franco,20,1690,Maj-AL,Tampa Bay,74,327,300,58,88,20,5,9,43,24,0,40,2,0,1,2,2,1,0.293,0.349,0.483,0.832,677551,0.293
Seth Frankoff,32,1825,Maj-NL,Arizona,3,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.0,0.25,0.0,0.25,571676,0.0
Adam Frazier,29,1698,Maj-NL,"Pittsburgh,San Diego",155,639,577,83,176,36,5,5,43,48,2,69,10,3,1,10,10,5,0.305,0.368,0.411,0.779,624428,0.305
Clint Frazier,26,1793,Maj-AL,New York,66,218,183,20,34,9,0,5,15,32,0,65,3,0,0,8,2,0,0.186,0.317,0.317,0.633,640449,0.186
Todd Frazier,35,1845,Maj-NL,Pittsburgh,13,40,35,3,3,1,0,0,4,3,0,6,2,0,0,1,0,0,0.086,0.2,0.114,0.314,453943,0.086
Kyle Freeland,28,1703,Maj-NL,Colorado,23,40,33,3,6,1,0,0,4,2,0,17,0,4,1,0,0,0,0.182,0.222,0.212,0.434,607536,0.182
Freddie Freeman,31,1668,Maj-NL,Atlanta,175,764,656,128,197,28,2,36,94,97,16,124,8,0,3,13,9,3,0.3,0.395,0.514,0.909,518692,0.3
Mike Freeman,33,1758,Maj-NL,Cincinnati,37,65,59,6,11,0,0,0,3,5,1,20,1,0,0,1,1,1,0.186,0.262,0.186,0.448,502273,0.186
Max Fried,27,1680,Maj-NL,Atlanta,34,72,60,7,15,3,0,0,5,4,0,23,0,8,0,0,0,0,0.25,0.297,0.3,0.597,608331,0.25
TJ Friedl,25,1698,Maj-NL,Cincinnati,14,36,31,9,9,1,0,1,2,4,0,2,0,0,1,0,0,0,0.29,0.361,0.419,0.78,670770,0.29
Joshua Fuentes,28,1724,Maj-NL,Colorado,94,284,271,30,61,11,1,7,33,12,1,65,0,0,1,5,0,0,0.225,0.257,0.351,0.608,658069,0.225
Carson Fulmer,27,1841,Maj-NL,Cincinnati,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,608334,0.0
Cam Gallagher,28,1698,Maj-AL,Kansas City,48,124,112,9,28,6,0,1,7,8,0,20,0,2,1,2,0,0,0.25,0.298,0.33,0.628,595956,0.25
Zac Gallen,25,1699,Maj-NL,Arizona,21,42,32,2,6,2,0,0,3,1,0,18,0,9,0,1,0,0,0.188,0.212,0.25,0.462,668678,0.188
Joey Gallo,27,1696,Maj-AL,"New York,Texas",154,620,502,90,99,13,1,38,77,111,5,214,6,0,1,6,6,0,0.197,0.348,0.454,0.803,608336,0.197
Freddy Galvis,31,1698,"Maj-AL,Maj-NL","Baltimore,Philadelphia",104,394,356,53,86,15,1,14,40,27,1,77,5,2,3,6,1,0,0.242,0.302,0.407,0.709,520471,0.242
Ben Gamel,29,1698,"Maj-AL,Maj-NL","Cleveland,Pittsburgh",122,400,340,43,84,18,3,8,26,51,2,105,3,2,4,7,3,6,0.247,0.347,0.388,0.735,592325,0.247
John Gant,28,1806,Maj-NL,St. Louis,11,18,13,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0.0,0.0,0.0,0.0,607231,0.0
Adolis Garc\xc3\xada,28,1698,Maj-AL,Texas,149,622,581,77,141,26,2,31,90,32,0,194,5,0,4,15,16,5,0.243,0.286,0.454,0.741,666969,0.243
