Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID,AVG
Shea Langeliers,27,246,Maj-AL,Athletics,123,523,481,73,133,32,0,31,72,36,1,103,1,0,5,10,7,1,0.277,0.325,0.536,0.861,669127,0.277
Wyatt Langford,23,250,Maj-AL,Texas,134,573,489,73,118,25,1,22,62,74,3,151,5,0,5,9,22,6,0.241,0.344,0.431,0.775,694671,0.241
Trevor Larnach,28,245,Maj-AL,Minnesota,142,567,503,62,126,24,1,17,60,53,2,122,4,0,6,19,4,4,0.25,0.323,0.404,0.727,663616,0.25
Ram\xc3\xb3n Laureano,30,249,"Maj-AL,Maj-NL","Baltimore,San Diego",132,488,441,72,124,26,2,24,76,35,1,119,8,0,4,10,7,4,0.281,0.342,0.512,0.855,657656,0.281
Jordan Lawlar,22,245,Maj-NL,Arizona,27,74,66,9,12,7,0,0,5,6,0,26,1,0,1,0,2,0,0.182,0.257,0.288,0.545,691783,0.182
Brooks Lee,24,245,Maj-AL,Minnesota,139,527,487,50,115,15,1,16,64,31,0,92,4,0,5,11,3,1,0.236,0.285,0.37,0.654,686797,0.236
Jung Hoo Lee,26,245,Maj-NL,San Francisco,150,617,560,73,149,31,12,8,55,47,0,71,6,0,4,2,10,3,0.266,0.327,0.407,0.735,808982,0.266
Korey Lee,26,246,Maj-AL,Chicago,25,40,35,10,9,3,0,1,3,4,0,7,0,1,0,1,0,0,0.257,0.333,0.429,0.762,686676,0.257
Jack Leiter,25,335,Maj-AL,Texas,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,683004,0.0
DJ LeMahieu,36,329,Maj-AL,New York,45,142,128,13,34,3,0,2,12,14,0,35,0,0,0,4,0,0,0.266,0.338,0.336,0.674,518934,0.266
Sandy Le\xc3\xb3n,36,253,Maj-NL,Atlanta,5,12,12,1,1,0,0,1,3,0,0,4,0,0,0,0,0,0,0.083,0.083,0.333,0.417,506702,0.083
Royce Lewis,26,245,Maj-AL,Minnesota,106,403,376,36,89,18,0,13,52,25,0,80,0,0,2,7,12,2,0.237,0.283,0.388,0.671,668904,0.237
Daylen Lile,22,245,Maj-NL,Washington,91,351,321,51,96,15,11,9,41,21,0,56,4,1,3,5,8,6,0.299,0.347,0.498,0.845,695734,0.299
Francisco Lindor,31,245,Maj-NL,New York,160,732,644,117,172,35,0,31,86,65,2,131,16,0,7,9,31,6,0.267,0.346,0.466,0.811,596019,0.267
Trey Lipscomb,25,403,Maj-NL,Washington,3,4,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5,1.0,702358,0.5
Tyler Locklear,24,266,Maj-NL,Arizona,31,116,103,11,18,0,0,3,6,10,0,43,3,0,0,3,3,1,0.175,0.267,0.262,0.529,682988,0.175
Brandon Lockridge,28,235,Maj-NL,"Milwaukee,San Diego",68,150,136,17,31,7,1,0,11,8,0,37,1,3,2,2,10,1,0.228,0.272,0.294,0.566,663604,0.228
Nick Loftin,26,262,Maj-AL,Kansas City,67,188,168,17,35,9,2,4,20,14,0,27,3,1,2,7,1,1,0.208,0.278,0.357,0.635,679845,0.208
Joey Loperfido,26,226,Maj-AL,Toronto,42,105,97,12,32,4,0,4,14,4,0,27,3,1,0,2,1,2,0.33,0.375,0.495,0.87,694388,0.33
Nicky Lopez,30,378,"Maj-AL,Maj-NL","Chicago,Los Angeles",18,28,24,2,1,0,0,0,1,4,0,4,0,0,0,1,0,0,0.042,0.179,0.042,0.22,670032,0.042
Otto Lopez,26,245,Maj-NL,Miami,143,594,544,66,134,21,0,15,77,44,2,82,3,0,3,9,15,6,0.246,0.305,0.368,0.672,672640,0.246
Brandon Lowe,30,246,Maj-AL,Tampa Bay,134,553,507,79,130,19,0,31,83,38,1,149,2,0,6,6,3,2,0.256,0.307,0.477,0.785,664040,0.256
Josh Lowe,27,245,Maj-AL,Tampa Bay,108,435,396,56,87,21,2,11,40,33,1,109,3,1,2,7,18,4,0.22,0.283,0.366,0.65,666139,0.22
Nathaniel Lowe,29,241,"Maj-AL,Maj-NL","Boston,Washington",156,616,547,64,124,23,3,18,84,62,2,160,2,0,5,7,1,0,0.227,0.305,0.378,0.684,663993,0.227
Matthew Lugo,24,261,Maj-AL,Los Angeles,31,70,69,9,16,2,1,4,9,0,0,24,1,0,0,3,0,0,0.232,0.243,0.464,0.707,683090,0.232
Nathan Lukes,30,211,Maj-AL,Toronto,152,506,450,60,116,23,2,12,73,43,2,70,2,8,3,13,2,4,0.258,0.323,0.398,0.721,664770,0.258
Gavin Lux,27,242,Maj-NL,Cincinnati,142,509,452,51,123,28,2,5,53,56,0,115,0,0,1,3,1,0,0.272,0.352,0.376,0.728,666158,0.272
Manny Machado,32,241,Maj-NL,San Diego,162,690,625,92,170,33,0,28,97,57,4,134,3,0,5,16,14,3,0.272,0.333,0.459,0.793,592518,0.272
Vimael Mach\xc3\xadn,31,278,Maj-AL,Baltimore,4,12,11,1,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0.091,0.167,0.364,0.53,605353,0.091
Willie MacIver,28,245,Maj-AL,Athletics,32,111,102,7,19,5,0,3,9,7,0,27,2,0,0,1,3,0,0.186,0.252,0.324,0.576,680862,0.186
Luke Maile,34,249,Maj-AL,Kansas City,25,54,45,6,11,2,0,1,6,7,0,16,0,2,0,1,1,0,0.244,0.346,0.356,0.702,571912,0.244
Mart\xc3\xadn Maldonado,38,305,Maj-NL,San Diego,64,161,147,11,30,6,0,4,12,8,0,57,0,6,0,3,0,0,0.204,0.245,0.327,0.572,455117,0.204
Justyn-Henry Malloy,25,242,Maj-AL,Detroit,53,128,105,15,23,6,0,1,17,20,0,33,1,0,2,1,0,0,0.219,0.344,0.305,0.649,669234,0.219
Jake Mangum,29,245,Maj-AL,Tampa Bay,118,428,405,37,120,18,1,3,40,19,0,64,2,1,1,4,27,6,0.296,0.33,0.368,0.698,663968,0.296
Kyle Manzardo,24,241,Maj-AL,Cleveland,145,543,481,47,111,19,2,27,70,49,2,138,8,0,5,8,2,0,0.231,0.309,0.447,0.756,700932,0.231
Rafael March\xc3\xa1n,26,245,Maj-NL,Philadelphia,42,118,105,9,22,4,0,2,13,10,0,17,1,1,1,1,0,0,0.21,0.282,0.305,0.587,665561,0.21
Manuel Margot,30,419,Maj-AL,Detroit,6,20,19,1,6,0,0,0,3,0,0,6,0,0,1,0,0,0,0.316,0.3,0.316,0.616,622534,0.316
Jakob Marsee,24,245,Maj-NL,Miami,55,234,209,28,61,18,3,5,33,22,0,48,2,0,1,2,14,6,0.292,0.363,0.478,0.842,805300,0.292
Brandon Marsh,27,234,Maj-NL,Philadelphia,137,440,392,60,107,25,2,11,44,39,1,115,0,3,5,2,7,2,0.273,0.335,0.431,0.766,669016,0.273
Ketel Marte,31,245,Maj-NL,Arizona,126,556,480,87,136,28,0,28,72,64,6,83,9,0,3,12,4,2,0.283,0.376,0.517,0.893,606466,0.283
Noelvi Marte,23,243,Maj-NL,Cincinnati,91,364,342,46,89,17,2,14,51,17,0,87,3,0,2,7,10,3,0.26,0.299,0.444,0.744,682622,0.26
Starling Marte,36,246,Maj-NL,New York,98,329,293,37,79,14,0,9,34,22,0,68,9,1,4,7,7,2,0.27,0.335,0.41,0.745,516782,0.27
Austin Martin,26,245,Maj-AL,Minnesota,50,181,156,22,44,8,1,1,7,22,0,31,1,2,0,6,11,4,0.282,0.374,0.365,0.74,668885,0.282
Angel Mart\xc3\xadnez,23,243,Maj-AL,Cleveland,140,487,449,57,101,23,2,11,45,23,0,112,6,5,4,8,8,2,0.225,0.27,0.359,0.628,682657,0.225
Nick Martini,35,369,Maj-NL,Colorado,43,111,102,9,23,4,0,1,4,9,1,18,0,0,0,1,0,0,0.225,0.288,0.294,0.582,605361,0.225
Michael Massey,27,245,Maj-AL,Kansas City,77,277,262,20,64,9,0,3,20,9,0,43,1,1,4,3,2,1,0.244,0.268,0.313,0.581,686681,0.244
Miles Mastrobuoni,29,230,Maj-AL,Seattle,77,176,153,20,38,4,0,1,12,17,0,30,0,5,1,2,6,3,0.248,0.322,0.294,0.616,670156,0.248
Jorge Mateo,30,245,Maj-AL,Baltimore,42,83,79,9,14,4,0,1,3,4,0,30,0,0,0,1,15,2,0.177,0.217,0.266,0.483,622761,0.177
Nick Maton,28,388,Maj-AL,Chicago,25,63,54,5,9,2,0,2,4,9,0,19,0,0,0,0,0,1,0.167,0.286,0.315,0.601,665155,0.167
Luis Matos,23,260,Maj-NL,San Francisco,57,184,172,26,38,9,1,8,22,11,0,27,0,0,1,5,4,0,0.221,0.266,0.424,0.691,682641,0.221
Brice Matthews,23,245,Maj-AL,Houston,13,47,42,6,7,0,0,4,9,2,0,20,1,2,0,0,1,0,0.167,0.222,0.452,0.675,694728,0.167
Ronny Mauricio,24,245,Maj-NL,New York,61,184,168,19,38,6,0,6,10,15,1,54,1,0,0,5,4,0,0.226,0.293,0.369,0.663,677595,0.226
Marcelo Mayer,22,312,Maj-AL,Boston,44,136,127,19,29,8,1,4,10,8,0,41,0,0,1,2,0,2,0.228,0.272,0.402,0.674,691785,0.228
Coby Mayo,23,245,Maj-AL,Baltimore,85,294,263,30,57,12,0,11,28,27,0,84,4,0,0,2,3,0,0.217,0.299,0.388,0.687,691723,0.217
James McCann,35,245,Maj-NL,Arizona,42,137,123,18,32,6,0,5,17,8,0,33,4,1,1,3,0,0,0.26,0.324,0.431,0.754,543510,0.26
Jake McCarthy,27,245,Maj-NL,Arizona,67,222,206,18,42,7,5,4,20,10,0,40,2,3,1,2,6,0,0.204,0.247,0.345,0.591,664983,0.204
Chas McCormick,30,276,Maj-AL,Houston,64,116,100,13,21,5,0,1,5,9,0,31,1,5,1,1,2,3,0.21,0.279,0.29,0.569,676801,0.21
Mason McCoy,30,245,Maj-NL,San Diego,18,26,22,5,3,1,0,0,1,3,0,7,1,0,0,0,2,0,0.136,0.269,0.182,0.451,669200,0.136
Grant McCray,24,245,Maj-NL,San Francisco,22,26,22,3,2,0,1,0,2,2,0,11,0,1,1,1,0,0,0.091,0.16,0.182,0.342,687529,0.091
Carson McCusker,27,245,Maj-AL,Minnesota,16,30,29,0,5,0,0,0,1,1,0,16,0,0,0,0,0,1,0.172,0.2,0.172,0.372,676812,0.172
Andrew McCutchen,38,245,Maj-NL,Pittsburgh,135,551,477,51,114,22,0,13,57,67,5,118,2,0,3,12,1,1,0.239,0.333,0.367,0.7,457705,0.239
Reese McGuire,30,245,Maj-NL,Chicago,44,140,133,17,30,2,0,9,24,4,0,27,0,1,2,3,0,0,0.226,0.245,0.444,0.688,624512,0.226
Billy McKinney,30,245,Maj-AL,Texas,6,21,20,4,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0.2,0.238,0.25,0.488,641856,0.2
Zach McKinstry,30,233,Maj-AL,Detroit,152,545,481,70,122,23,11,12,52,50,1,121,7,2,5,6,20,5,0.254,0.33,0.422,0.752,656716,0.254
Matt McLain,25,242,Maj-NL,Cincinnati,149,585,517,74,114,19,0,15,50,56,0,172,5,3,4,8,18,2,0.221,0.301,0.344,0.645,680574,0.221
Ryan McMahon,30,235,"Maj-AL,Maj-NL","Colorado,New York",160,601,523,64,113,23,1,21,54,71,1,191,4,0,3,7,3,1,0.216,0.313,0.384,0.697,641857,0.216
Jeff McNeil,33,245,Maj-NL,New York,122,462,399,42,97,21,5,12,54,49,4,55,8,2,4,5,3,0,0.243,0.335,0.411,0.746,643446,0.243
Curtis Mead,24,245,Maj-AL,"Chicago,Tampa Bay",90,264,240,26,56,10,1,3,19,15,0,63,8,0,1,9,5,1,0.233,0.299,0.321,0.62,678554,0.233
Parker Meadows,25,233,Maj-AL,Detroit,66,245,220,25,45,6,2,4,16,22,0,66,0,2,1,0,4,0,0.205,0.276,0.305,0.58,678009,0.205
Chase Meidroth,23,245,Maj-AL,Chicago,122,505,450,54,114,15,0,5,23,45,0,72,6,3,1,14,14,4,0.253,0.329,0.32,0.649,805367,0.253
MJ Melendez,26,305,Maj-AL,Kansas City,23,65,60,5,5,2,0,1,1,3,0,23,2,0,0,0,0,0,0.083,0.154,0.167,0.321,669004,0.083
Jacob Melton,24,245,Maj-AL,Houston,32,78,70,7,11,0,1,0,7,6,0,29,1,0,0,2,7,2,0.157,0.234,0.186,0.419,689200,0.157
Jackson Merrill,22,241,Maj-NL,San Diego,118,495,449,61,119,27,6,17,69,34,1,110,4,2,6,5,1,2,0.265,0.318,0.465,0.784,701538,0.265
Matt Mervis,27,370,Maj-NL,Miami,42,134,120,15,21,4,0,7,14,11,1,50,2,0,1,1,0,0,0.175,0.254,0.383,0.637,670223,0.175
V\xc3\xadctor Mesa Jr.,23,259,Maj-NL,Miami,16,38,32,7,6,2,0,1,6,5,0,5,0,1,0,0,0,0,0.188,0.297,0.344,0.641,683748,0.188
Jake Meyers,29,249,Maj-AL,Houston,103,381,343,53,100,15,2,3,24,31,0,67,3,2,2,9,16,5,0.292,0.354,0.373,0.727,676694,0.292
Drew Millas,27,277,Maj-NL,Washington,18,55,49,6,15,5,1,0,7,4,0,7,0,1,0,0,2,0,0.306,0.358,0.449,0.807,686452,0.306
Owen Miller,28,382,Maj-NL,Colorado,9,17,14,0,2,0,0,0,1,2,0,4,1,0,0,0,1,0,0.143,0.294,0.143,0.437,680911,0.143
Jos\xc3\xa9 Miranda,27,414,Maj-AL,Minnesota,12,36,36,2,6,0,0,1,5,0,0,13,0,0,0,0,0,0,0.167,0.167,0.25,0.417,669304,0.167
Kameron Misner,27,344,Maj-AL,Tampa Bay,71,217,197,27,42,9,1,5,22,16,0,69,1,1,2,1,8,1,0.213,0.273,0.345,0.618,670224,0.213
Garrett Mitchell,26,401,Maj-NL,Milwaukee,25,78,68,9,14,4,1,0,3,7,0,25,1,1,1,0,3,0,0.206,0.286,0.294,0.58,669003,0.206
Andruw Monasterio,28,226,Maj-NL,Milwaukee,69,136,126,19,34,9,0,4,16,8,0,32,2,0,0,1,2,1,0.27,0.324,0.437,0.76,655316,0.27
Yo\xc3\xa1n Moncada,30,248,Maj-AL,Los Angeles,83,289,248,39,58,13,2,12,35,32,1,75,7,0,2,4,0,0,0.234,0.336,0.448,0.783,660162,0.234
Mickey Moniak,27,248,Maj-NL,Colorado,135,461,434,62,117,20,8,24,68,22,1,110,2,0,3,4,9,3,0.27,0.306,0.518,0.824,666160,0.27
Coco Montes,28,410,Maj-AL,Tampa Bay,5,10,10,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0.2,0.2,0.2,0.4,663796,0.2
Colson Montgomery,23,245,Maj-AL,Chicago,71,284,255,43,61,9,1,21,55,25,1,83,2,0,1,3,0,0,0.239,0.311,0.529,0.84,695657,0.239
Christian Moore,22,245,Maj-AL,Los Angeles,53,184,162,20,32,5,1,7,16,19,0,62,1,1,1,3,3,0,0.198,0.284,0.37,0.655,695681,0.198
Dylan Moore,32,245,Maj-AL,"Seattle,Texas",106,243,219,35,44,5,0,11,25,20,0,82,1,0,3,1,14,5,0.201,0.267,0.374,0.642,664238,0.201
Christopher Morel,26,246,Maj-AL,Tampa Bay,105,305,278,37,61,16,0,11,33,25,0,109,2,0,0,8,7,2,0.219,0.289,0.396,0.684,666624,0.219
Gabriel Moreno,25,245,Maj-NL,Arizona,83,309,277,44,79,12,1,9,40,29,3,53,1,0,2,6,2,2,0.285,0.353,0.433,0.786,672515,0.285
Ryan Mountcastle,28,245,Maj-AL,Baltimore,89,357,332,34,83,18,0,7,35,15,0,98,4,0,6,10,3,0,0.25,0.286,0.367,0.653,663624,0.25
Cedric Mullins,30,245,"Maj-AL,Maj-NL","Baltimore,New York",133,498,435,58,94,23,1,17,59,50,0,120,4,3,6,2,22,4,0.216,0.299,0.391,0.69,656775,0.216
Max Muncy,34,211,Maj-NL,Los Angeles,117,456,369,56,88,12,2,22,70,75,3,100,7,0,5,6,4,0,0.238,0.373,0.461,0.834,571970,0.238
Max Muncy,22,245,Maj-AL,Athletics,63,220,206,17,44,7,0,9,23,10,0,68,3,0,1,1,1,1,0.214,0.259,0.379,0.638,691777,0.214
Sean Murphy,30,267,Maj-NL,Atlanta,94,337,291,34,58,13,0,16,45,35,1,105,8,0,3,9,0,0,0.199,0.3,0.409,0.709,669221,0.199
Dane Myers,29,250,Maj-NL,Miami,106,333,307,29,72,10,0,6,31,23,0,77,2,0,1,12,18,5,0.235,0.291,0.326,0.617,667472,0.235
Carlos Narv\xc3\xa1ez,26,241,Maj-AL,Boston,121,457,411,51,97,27,0,15,50,41,0,115,1,2,2,13,1,1,0.236,0.305,0.411,0.717,665966,0.236
Omar Narv\xc3\xa1ez,33,410,Maj-AL,Chicago,4,10,7,1,2,0,0,0,3,2,0,1,0,0,1,0,0,0,0.286,0.4,0.286,0.686,553882,0.286
Brian Navarreto,30,245,Maj-NL,Miami,8,15,14,3,4,2,0,1,5,0,0,3,0,0,1,0,0,0,0.286,0.267,0.643,0.91,640459,0.286
Bo Naylor,25,241,Maj-AL,Cleveland,126,422,367,47,71,22,1,15,50,45,0,100,1,3,6,4,1,2,0.193,0.279,0.381,0.661,666310,0.193
Josh Naylor,28,223,"Maj-AL,Maj-NL","Arizona,Seattle",159,655,590,88,176,31,1,23,97,52,4,89,4,0,5,18,32,2,0.298,0.356,0.471,0.828,647304,0.298
Ryne Nelson,27,427,Maj-NL,Arizona,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,669194,1.0
Zach Neto,24,262,Maj-AL,Los Angeles,128,554,502,82,129,29,1,26,62,33,6,149,14,2,3,5,26,9,0.257,0.319,0.474,0.793,687263,0.257
Kevin Newman,31,306,Maj-AL,Los Angeles,56,116,114,13,23,2,0,2,11,1,0,23,0,1,0,5,1,0,0.202,0.209,0.272,0.481,621028,0.202
Tom\xc3\xa1s Nido,31,379,Maj-AL,Detroit,10,37,35,4,12,0,0,0,2,0,0,10,1,1,0,1,0,0,0.343,0.361,0.343,0.704,621512,0.343
Brandon Nimmo,32,245,Maj-NL,New York,155,652,587,81,154,27,0,25,92,50,1,141,7,1,7,8,13,1,0.262,0.324,0.436,0.76,607043,0.262
Ryan Noda,29,291,Maj-AL,"Baltimore,Chicago",23,59,47,3,5,0,0,1,2,11,2,25,0,1,0,0,1,0,0.106,0.276,0.17,0.446,676116,0.106
Jhonkensy Noel,23,243,Maj-AL,Cleveland,70,156,151,19,24,2,0,6,13,4,0,55,0,0,1,4,0,0,0.159,0.179,0.291,0.471,678877,0.159
Austin Nola,35,294,Maj-NL,Colorado,14,41,38,2,7,1,0,0,1,2,0,5,0,1,0,2,0,0,0.184,0.225,0.211,0.436,543592,0.184
Lars Nootbaar,27,246,Maj-NL,St. Louis,135,583,509,68,119,24,1,13,48,64,3,119,6,1,3,4,4,5,0.234,0.325,0.361,0.686,663457,0.234
Connor Norby,25,245,Maj-NL,Miami,88,337,311,42,78,17,1,8,34,18,0,90,5,0,3,3,8,2,0.251,0.3,0.389,0.689,681393,0.251
Dom Nu\xc3\xb1ez,30,354,Maj-AL,Cleveland,2,7,7,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0.286,0.286,0.286,0.571,624513,0.286
Nasim Nu\xc3\xb1ez,24,245,Maj-NL,Washington,39,92,82,13,19,2,0,4,13,8,0,20,0,1,1,1,9,1,0.232,0.297,0.402,0.699,683083,0.232
Ryan O\'Hearn,31,241,"Maj-AL,Maj-NL","Baltimore,San Diego",147,555,483,67,135,21,1,17,63,59,4,110,9,0,4,11,3,1,0.28,0.366,0.433,0.798,656811,0.28
Logan O\'Hoppe,25,245,Maj-AL,Los Angeles,119,451,423,35,90,8,1,19,43,24,0,139,2,1,1,12,2,1,0.213,0.258,0.371,0.629,681351,0.213
Tyler O\'Neill,30,245,Maj-AL,Baltimore,54,209,181,22,36,6,1,9,26,22,1,51,3,0,3,2,4,0,0.199,0.292,0.392,0.684,641933,0.199
Shinnosuke Ogasawara,27,277,Maj-NL,Washington,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,829272,0.0
Shohei Ohtani,30,211,Maj-NL,Los Angeles,175,811,679,159,190,28,10,63,116,125,29,210,3,0,2,9,21,7,0.28,0.393,0.629,1.022,660271,0.28
Matt Olson,31,245,Maj-NL,Atlanta,162,724,624,98,170,41,2,29,95,91,2,176,4,0,5,14,1,0,0.272,0.366,0.484,0.85,621566,0.272
Jonathan Ornelas,25,296,"Maj-AL,Maj-NL","Atlanta,Texas",6,10,9,1,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0.222,0.3,0.222,0.522,680716,0.222
Tirso Ornelas,25,399,Maj-NL,San Diego,7,16,14,0,1,0,0,0,1,2,0,2,0,0,0,1,0,0,0.071,0.188,0.071,0.259,672359,0.071
Joey Ortiz,26,226,Maj-NL,Milwaukee,158,529,489,63,110,18,1,7,45,30,0,78,3,7,0,10,14,3,0.225,0.274,0.309,0.583,687401,0.225
Alejandro Osuna,22,245,Maj-AL,Texas,63,176,151,12,32,4,0,2,15,21,1,34,2,0,2,1,5,4,0.212,0.313,0.278,0.591,696030,0.212
James Outman,28,245,"Maj-AL,Maj-NL","Los Angeles,Minnesota",59,148,134,19,18,5,1,6,11,12,0,63,2,0,0,0,1,0,0.134,0.216,0.321,0.537,681546,0.134
Marcell Ozuna,34,245,Maj-NL,Atlanta,145,592,487,61,113,19,0,21,68,94,2,144,3,0,7,11,0,0,0.232,0.355,0.4,0.756,542303,0.232
Andy Pages,24,211,Maj-NL,Los Angeles,171,679,632,76,162,28,1,27,87,29,0,146,10,2,6,9,14,7,0.256,0.297,0.432,0.729,681624,0.256
Pedro Pag\xc3\xa9s,26,247,Maj-NL,St. Louis,112,389,361,38,83,15,0,11,45,19,1,107,3,3,3,9,0,0,0.23,0.272,0.363,0.635,686780,0.23
Joshua Palacios,29,353,Maj-AL,Chicago,51,145,128,11,26,4,0,3,9,12,0,36,4,1,0,0,0,0,0.203,0.292,0.305,0.596,641943,0.203
Richie Palacios,28,245,Maj-AL,Tampa Bay,17,48,42,10,14,2,0,1,3,5,0,9,0,0,1,3,4,0,0.333,0.396,0.452,0.848,680700,0.333
Isaac Paredes,26,246,Maj-AL,Houston,102,438,378,53,96,15,1,20,53,50,0,76,8,0,2,10,0,1,0.254,0.352,0.458,0.809,670623,0.254
Kyren Paris,23,341,Maj-AL,Los Angeles,44,140,126,20,24,4,1,6,11,10,0,59,3,0,0,1,7,1,0.19,0.266,0.381,0.647,677347,0.19
Vinnie Pasquantino,27,245,Maj-AL,Kansas City,160,682,621,72,164,33,1,32,113,49,5,107,7,0,5,14,1,0,0.264,0.323,0.475,0.798,686469,0.264
Graham Pauley,24,245,Maj-NL,Miami,62,184,161,18,36,9,1,4,11,21,0,36,0,1,1,1,2,0,0.224,0.311,0.366,0.678,688363,0.224
Joc Pederson,33,245,Maj-AL,Texas,96,306,265,28,48,10,1,9,26,34,0,65,5,0,1,5,2,0,0.181,0.285,0.328,0.614,592626,0.181
Liover Peguero,24,259,Maj-NL,Pittsburgh,33,88,80,9,16,1,0,4,8,6,0,25,2,0,0,3,4,0,0.2,0.273,0.363,0.635,678894,0.2
Jeremy Pe\xc3\xb1a,27,253,Maj-AL,Houston,125,543,493,68,150,30,2,17,62,35,2,93,12,1,2,9,20,2,0.304,0.363,0.477,0.84,665161,0.304
Oswald Peraza,25,246,Maj-AL,"Los Angeles,New York",106,265,244,24,40,6,0,5,20,17,0,80,2,0,1,6,9,0,0.164,0.223,0.25,0.473,672724,0.164
Geraldo Perdomo,25,245,Maj-NL,Arizona,161,720,597,98,173,33,5,20,100,94,1,83,10,8,11,11,27,6,0.29,0.389,0.462,0.851,672695,0.29
Jhonny Pereda,29,252,Maj-AL,"Athletics,Minnesota",28,78,69,4,17,6,0,0,4,8,0,21,0,1,0,1,0,0,0.246,0.325,0.333,0.658,640902,0.246
Everson Pereira,24,248,Maj-AL,Tampa Bay,23,73,65,7,9,1,0,2,8,7,0,28,0,0,1,2,2,0,0.138,0.219,0.246,0.465,677592,0.138
Salvador Perez,35,245,Maj-AL,Kansas City,155,641,597,54,141,35,0,30,100,28,5,125,12,0,1,14,0,0,0.236,0.284,0.446,0.729,521692,0.236
Wenceel P\xc3\xa9rez,25,235,Maj-AL,Detroit,106,403,363,49,86,18,4,13,45,31,0,94,3,1,5,6,8,3,0.237,0.299,0.416,0.714,672761,0.237
Blake Perkins,28,226,Maj-NL,Milwaukee,60,189,170,26,38,7,2,3,20,18,0,53,1,0,0,4,7,2,0.224,0.302,0.341,0.643,663368,0.224
Tristan Peters,25,291,Maj-AL,Tampa Bay,4,12,12,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,671976,0.0
Tommy Pham,37,245,Maj-NL,Pittsburgh,120,449,392,44,96,17,1,10,52,50,3,94,2,0,5,12,5,3,0.245,0.33,0.37,0.7,502054,0.245
Kevin Pillar,36,373,Maj-AL,Texas,20,43,43,6,9,2,0,0,1,0,0,8,0,0,0,0,3,0,0.209,0.209,0.256,0.465,607680,0.209
Jorge Polanco,31,223,Maj-AL,Seattle,150,576,519,71,135,31,0,29,86,46,1,94,3,3,5,8,6,3,0.26,0.321,0.487,0.809,593871,0.26
Logan Porter,29,348,Maj-NL,San Francisco,4,9,7,2,1,0,0,0,1,1,0,2,1,0,0,0,0,0,0.143,0.333,0.143,0.476,682515,0.143
Yohel Pozo,28,245,Maj-NL,St. Louis,67,168,160,16,37,8,0,5,19,7,0,22,0,0,1,4,0,0,0.231,0.262,0.375,0.637,650968,0.231
C\xc3\xa9sar Prieto,26,272,Maj-NL,St. Louis,3,6,6,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0.167,0.167,0.167,0.333,693409,0.167
Jurickson Profar,32,245,Maj-NL,Atlanta,80,371,318,56,78,16,1,14,43,48,0,59,5,0,0,4,9,2,0.245,0.353,0.434,0.787,595777,0.245
Edgar Quero,22,245,Maj-AL,Chicago,111,403,365,31,98,17,0,5,36,32,0,71,4,0,2,8,0,1,0.268,0.333,0.356,0.689,700337,0.268
Ceddanne Rafaela,24,241,Maj-AL,Boston,159,599,556,86,136,34,4,16,63,30,0,121,8,3,2,9,20,5,0.245,0.292,0.406,0.698,678882,0.245
Cal Raleigh,28,223,Maj-AL,Seattle,171,759,642,118,161,26,0,65,133,105,20,205,9,0,3,7,14,4,0.251,0.362,0.595,0.957,663728,0.251
Luke Raley,30,235,Maj-AL,Seattle,76,224,187,24,37,8,0,4,19,19,0,66,14,3,1,2,2,1,0.198,0.317,0.305,0.622,670042,0.198
Agust\xc3\xadn Ram\xc3\xadrez,23,245,Maj-NL,Miami,136,585,537,72,124,33,1,21,67,36,2,113,8,0,4,13,16,3,0.231,0.287,0.413,0.701,682663,0.231
Jos\xc3\xa9 Ram\xc3\xadrez,32,241,Maj-AL,Cleveland,161,685,602,104,170,34,3,30,86,70,23,76,8,0,5,9,44,8,0.282,0.362,0.498,0.86,608070,0.282
Bryan Ramos,23,267,Maj-AL,Chicago,4,12,12,1,2,2,0,0,2,0,0,4,0,0,0,0,0,0,0.167,0.167,0.333,0.5,682868,0.167
Heliot Ramos,25,245,Maj-NL,San Francisco,157,695,620,85,159,24,1,21,69,52,2,158,17,0,6,16,6,4,0.256,0.328,0.4,0.728,671218,0.256
John Rave,27,245,Maj-AL,Kansas City,72,175,153,18,30,5,0,4,14,18,0,46,1,2,1,1,7,2,0.196,0.283,0.307,0.59,670231,0.196
Colin Rea,34,426,Maj-NL,Chicago,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,607067,0.0
